planet_name,host_star,discovery_method,discovery_year,orbital_period_days,planet_mass_earth,planet_radius_earth,equilibrium_temp_k,distance_parsecs,in_habitable_zone
TOI-4773 b,TOI-4773,Transit,2025.0,1.7452851,1687.66884117,15.22179579,2255.0,492.888,False
TOI-4794 b,TOI-4794,Transit,2025.0,3.5658116,308.29355479,14.35870428,1673.0,543.008,False
TOI-4940 b,TOI-4940,Transit,2025.0,25.867811,89.0,6.61,643.0,345.659,False
TOI-4961 b,TOI-4961,Transit,2025.0,7.479182,572.0911326,12.34108775,919.0,213.073,False
TOI-5027 b,TOI-5027,Transit,2025.0,10.24368,642.01338214,10.76062147,1056.0,204.429,False
TOI-5108 b,TOI-5108,Transit,2025.0,6.753581,32.0,6.6,1180.0,130.919,False
TOI-5143 c,TOI-5143,Transit,2025.0,5.2097118,,16.25302201,,181.38,False
TOI-5181 A b,TOI-5181 A,Transit,2025.0,3.8922295,330.54154328,13.34989601,1585.0,480.155,False
WASP-188 b,WASP-188,Transit,2025.0,5.748916,458.6263913,14.81827249,1666.0,675.281,False
TOI-5210 b,TOI-5210,Transit,2025.0,4.5661061,81.99972901,10.72699453,1286.0,302.086,False
TOI-5261 b,TOI-5261,Transit,2025.0,4.1509768,3651.84839643,11.60129502,1244.0,377.054,False
WASP-154 b,WASP-154,Transit,2025.0,3.811678,198.96058278,10.76062147,994.0,215.501,False
TOI-5300 b,TOI-5300,Transit,2025.0,2.262196,190.6970442,9.86390302,1043.0,162.51,False
TOI-5322 b,TOI-5322,Transit,2025.0,5.4233207,184.02264765,16.6117094,1350.0,476.899,False
TOI-5340 b,TOI-5340,Transit,2025.0,4.9394392,270.15414595,15.07607904,1566.0,532.629,False
TOI-5350 b,TOI-5350,Transit,2025.0,7.581367,2094.48920213,12.41955062,1195.0,277.419,False
WASP-197 b,WASP-197,Transit,2025.0,5.167228,403.32424848,14.44837612,1665.0,483.675,False
TOI-5386 A b,TOI-5386 A,Transit,2025.0,3.62156552,155.10026262,14.70618268,1488.0,394.486,False
TOI-5489 b,TOI-5489,Transit,2025.0,3.15222,,1.4,624.0,45.0907,False
WASP-195 b,WASP-195,Transit,2025.0,5.051928,33.05415433,10.31226224,1522.0,484.852,False
TOI-4155 b,TOI-4155,Transit,2025.0,3.320729,,3.21,1255.0,240.737,False
HD 35843 c,HD 35843,Transit,2025.0,46.9622,11.32,2.54,479.0,69.6026,False
TOI-4214 b,TOI-4214,Transit,2025.0,3.4913885,165.27077164,10.68215861,1642.0,346.881,False
TOI-4364 b,TOI-4364,Transit,2025.0,5.424019,,2.01,488.0,43.9662,False
TOI-4465 b,TOI-4465,Transit,2025.0,101.94054,1872.00931723,14.01122587,427.0,121.139,False
TOI-4487 A b,TOI-4487 A,Transit,2025.0,3.9540709,397.28550875,14.60530185,1639.0,479.145,False
Ross 176 b,Ross 176,Transit,2025.0,5.0066338,4.57,1.84,682.0,46.4488,False
TOI-4507 b,TOI-4507,Transit,2025.0,104.61611,20.0,8.2,,178.26,False
TOI-4666 b,TOI-4666,Transit,2025.0,2.9089165,155.41809102,12.53164042,695.0,154.749,False
TOI-2876 b,TOI-2876,Transit,2025.0,6.2996431,54.03082919,9.6397234,929.0,225.744,False
TOI-2886 b,TOI-2886,Transit,2025.0,1.60200105,444.9597698,18.6405349,1978.0,413.673,False
TOI-2969 b,TOI-2969,Transit,2025.0,1.8237146,368.68095212,12.32987877,1186.0,163.996,False
TOI-2986 b,TOI-2986,Transit,2025.0,3.2783662,96.61983573,9.292245,1622.0,563.149,False
TOI-2989 b,TOI-2989,Transit,2025.0,3.122832,953.485221,12.55405838,1001.0,195.795,False
TOI-2076 e,TOI-2076,Transit,2025.0,3.0223753,4.7,1.301,1110.0,41.9091,False
HD 87816 b,HD 87816,Radial Velocity,2025.0,484.17,2142.16346318,,,133.233,False
HD 87816 c,HD 87816,Radial Velocity,2025.0,7596.0,3877.5065654,,,133.233,False
HD 94890 b,HD 94890,Radial Velocity,2025.0,824.61,676.97450691,,,61.7012,False
HD 94890 c,HD 94890,Radial Velocity,2025.0,2492.19,2831.85110637,,,61.7012,False
HD 102888 b,HD 102888,Radial Velocity,2025.0,252.06,1808.44363583,,,126.484,False
TOI-6695 c,TOI-6695,Radial Velocity,2025.0,242.4,460.85119015,,415.0,282.536,False
TIC 434398831 b,TIC 434398831,Transit,2025.0,3.685504,,3.51,1250.0,217.011,False
TIC 434398831 c,TIC 434398831,Transit,2025.0,6.210291,,5.63,1050.0,217.011,False
KMT-2017-BLG-2197L b,KMT-2017-BLG-2197L,Microlensing,2025.0,,2809.60311788,,,7800.0,False
KMT-2022-BLG-1790L b,KMT-2022-BLG-1790L,Microlensing,2025.0,,549.84314411,,,6480.0,False
KMT-2022-BLG-2076L b,KMT-2022-BLG-2076L,Microlensing,2025.0,,279.68899816,,,5570.0,False
KMT-2023-BLG-2209L b,KMT-2023-BLG-2209L,Microlensing,2025.0,,254.2627256,,,5570.0,False
TOI-1117 c,TOI-1117,Radial Velocity,2025.0,4.579,8.78,,1210.0,167.598,False
TOI-1117 d,TOI-1117,Radial Velocity,2025.0,8.665,10.71,,978.0,167.598,False
Kepler-725 c,Kepler-725,Transit Timing Variations,2025.0,207.541,9.7,,268.0,758.469,True
TIC 88785435 b,TIC 88785435,Transit,2025.0,10.508843,,5.03,635.0,122.386,False
TWA 7 b,TWA 7,Imaging,2025.0,,108.06165838,,316.0,33.9958,False
KOI-134 c,KOI-134,Transit Timing Variations,2025.0,33.95,69.92224954,,,1159.21,False
L 98-59 f,L 98-59,Radial Velocity,2025.0,23.064,2.8,,285.0,10.6194,True
TOI-201 c,TOI-201,Transit Timing Variations,2025.0,2890.0,4990.0,10.4,,113.825,False
HD 135344 A b,HD 135344 A,Imaging,2025.0,,3178.28407,16.25302201,1585.0,141.595,False
MOA-2022-BLG-091L b,MOA-2022-BLG-091L,Microlensing,2025.0,,1141.00398113,,,4250.0,False
KMT-2024-BLG-1209L b,KMT-2024-BLG-1209L,Microlensing,2025.0,,839.06699448,,,3930.0,False
BEBOP-3 b,BEBOP-3,Radial Velocity,2025.0,547.0,177.34825111,,,119.052,False
OGLE-2015-BLG-1609L b,OGLE-2015-BLG-1609L,Microlensing,2025.0,,76.27881768,,,3300.0,False
GJ 9773 b,GJ 9773,Radial Velocity,2025.0,2965.0,172.580825,,,15.9211,False
GJ 508.2 b,GJ 508.2,Radial Velocity,2025.0,5300.0,587.98255295,,,16.6374,False
MOA-2022-BLG-033L b,MOA-2022-BLG-033L,Microlensing,2025.0,,12.15,,,1840.0,False
KMT-2023-BLG-0119L b,KMT-2023-BLG-0119L,Microlensing,2025.0,,83.7,,,5410.0,False
KMT-2023-BLG-1896L b,KMT-2023-BLG-1896L,Microlensing,2025.0,,16.35,,,5490.0,False
HD 224018 b,HD 224018,Radial Velocity,2025.0,10.6413,4.1,0.91,968.0,105.48,False
HD 224018 c,HD 224018,Transit,2025.0,36.57669,10.4,2.42,641.0,105.48,False
HD 224018 d,HD 224018,Transit,2025.0,138.0731,4.2,2.4,411.0,105.48,False
K2-73 c,K2-73,Radial Velocity,2025.0,1000.0,1142.0,,186.1,269.183,True
HIP 41378 g,HIP 41378,Radial Velocity,2025.0,64.067,6.81,,,106.289,False
HD 28471 b,HD 28471,Radial Velocity,2025.0,3.1649,3.72,,1377.0,43.6455,False
HD 28471 c,HD 28471,Radial Velocity,2025.0,6.1245,5.72,,1066.0,43.6455,False
HD 28471 d,HD 28471,Radial Velocity,2025.0,11.681,4.91,,945.0,43.6455,False
TOI-7041 b,TOI-7041,Transit,2025.0,9.691,114.41822652,11.43316031,,439.52,False
TOI-5489 c,TOI-5489,Transit,2025.0,4.92126,,1.28,536.0,45.0907,False
TOI-7149 b,TOI-7149,Transit,2025.0,2.65206166,224.0,13.2,593.0,126.126,False
TOI-7166 b,TOI-7166,Transit,2025.0,12.92063621,,2.01,249.0,35.4153,True
HD 86728 b,HD 86728,Radial Velocity,2025.0,31.1515,9.43,,,14.9202,False
HD 73344 c,HD 73344,Radial Velocity,2025.0,65.94,118.54999581,,,35.26,False
HD 73344 d,HD 73344,Radial Velocity,2025.0,5823.0,810.46243785,,,35.26,False
HD 20794 f,HD 20794,Radial Velocity,2025.0,647.6,5.82,,,6.00278,False
Gaia-4 b,Gaia-4,Astrometry,2025.0,571.3,3750.3752026,,,73.4829,False
Gaia-5 b,Gaia-5,Astrometry,2025.0,358.62,6633.07885409,,,41.1813,False
Gl 725 A b,Gl 725 A,Radial Velocity,2025.0,11.2201,2.78,,,3.5214,False
KOBE-1 b,KOBE-1,Radial Velocity,2025.0,8.5399,8.8,,594.4,23.9718,False
KOBE-1 c,KOBE-1,Radial Velocity,2025.0,29.671,12.4,,392.5,23.9718,False
GJ 2126 b,GJ 2126,Radial Velocity,2025.0,272.7,413.1769291,,,38.129,False
TOI-2015 c,TOI-2015,Transit Timing Variations,2025.0,5.582796,8.91,,448.0,47.3444,False
Barnard c,Barnard's star,Radial Velocity,2025.0,4.1244,0.335,,400.0,1.82655,False
Barnard d,Barnard's star,Radial Velocity,2025.0,2.3402,0.263,,483.0,1.82655,False
Barnard e,Barnard's star,Radial Velocity,2025.0,6.7392,0.193,,340.0,1.82655,False
GJ 3998 d,GJ 3998,Radial Velocity,2025.0,41.78,6.07,,,18.1459,False
NGTS-35 b,NGTS-35,Transit,2025.0,25.241192,152.0,10.9,451.0,183.078,False
TOI-6695 b,TOI-6695,Transit,2025.0,80.389,66.74396547,9.52763359,599.0,282.536,False
AU Mic e,AU Mic,Radial Velocity,2025.0,33.11,21.1,,,9.7221,False
GJ 341 b,GJ 341,Transit,2025.0,7.57686,4.0,0.88,,10.454,False
TOI-6894 b,TOI-6894,Transit,2025.0,3.37077196,53.39517238,9.5836785,417.9,73.8131,False
HD 101581 c,HIP 56998,Transit,2025.0,6.20401,,0.99,747.0,12.7781,False
Kepler-279 e,Kepler-279,Transit,2025.0,98.3531,56.0,,,1037.4,False
Kepler-289 e,Kepler-289,Transit,2025.0,330.0716,17.4,,,704.438,False
KOI-134 b,KOI-134,Transit,2025.0,67.1277,346.43296363,12.03844527,659.0,1159.21,False
TOI-2267 d,TOI-2267 B,Transit,2025.0,2.0344671,,1.77,422.0,,False
CWISEP J193518.59-154620.3 b,CWISEP J193518.59-154620.3,Imaging,2025.0,,4926.3403085,,390.0,14.43,False
WISPIT 1 b,WISPIT 1,Imaging,2025.0,,3305.4154328,,,230.007,False
WISPIT 1 c,WISPIT 1,Imaging,2025.0,,1684.4905571,,,230.007,False
WISPIT 2 b,WISPIT 2,Imaging,2025.0,,1541.46777395,,,134.907,False
GJ 536 c,GJ 536,Radial Velocity,2025.0,32.761,5.89,,290.5,10.4092,True
TOI-2141 c,TOI-2141,Radial Velocity,2025.0,5.4624,6.14,,1095.0,77.682,False
TOI-2141 d,TOI-2141,Radial Velocity,2025.0,60.45,14.9,,491.4,77.682,False
KMT-2024-BLG-0404L b,KMT-2024-BLG-0404L,Microlensing,2025.0,,8657.64580668,,,7210.0,False
KMT-2024-BLG-0404L c,KMT-2024-BLG-0404L,Microlensing,2025.0,,17.3,,,7210.0,False
TOI-5799 c,TOI-5799,Transit,2025.0,14.010449,,1.76,337.0,27.8123,False
TOI-1203 b,TOI-1203,Radial Velocity,2025.0,4.1572888,3.51,1.52,1361.2,64.9943,False
TOI-1203 c,TOI-1203,Radial Velocity,2025.0,13.0766,5.46,,,64.9943,False
TOI-1203 e,TOI-1203,Radial Velocity,2025.0,204.59,42.1,,,64.9943,False
NGTS-32 b,NGTS-32,Transit,2025.0,3.31211,181.16219199,15.91675259,1750.0,837.457,False
HD 143811 AB b,HD 143811 A,Imaging,2025.0,117000.0,1938.7532827,15.69257298,,136.608,False
HD 23079 c,HD 23079,Radial Velocity,2025.0,5.748913,8.26,,,33.4591,False
HD 196067 c,HD 196067,Radial Velocity,2025.0,4.601088,10.4,,,39.9346,False
TOI-2093 b,TOI-2093,Radial Velocity,2025.0,12.836,10.6,,535.0,82.7982,False
HIP 18606 b,HIP 18606,Radial Velocity,2025.0,674.94,244.72787339,,,47.0288,False
HIP 111909 b,HIP 111909,Radial Velocity,2025.0,487.08,384.57237247,,,88.077,False
HIP 111909 c,HIP 111909,Radial Velocity,2025.0,893.63,257.44100967,,,88.077,False
55 Cnc B b,55 Cnc B,Radial Velocity,2025.0,6.7994,3.5,,,12.4773,False
55 Cnc B c,55 Cnc B,Radial Velocity,2025.0,33.747,5.3,,,12.4773,False
GJ 251 c,GJ 251,Radial Velocity,2025.0,53.647,3.88,,216.0,5.58057,True
TOI-7510 b,TOI-7510,Transit,2025.0,11.530869,18.1,7.31,878.0,249.006,False
TOI-7510 c,TOI-7510,Transit,2025.0,22.5687423,131.0,10.81,702.0,249.006,False
TOI-7510 d,TOI-7510,Transit,2025.0,48.864468,190.0,10.52,542.4,249.006,False
TOI-756 c,TOI-756,Radial Velocity,2025.0,149.4,1287.20504835,,194.0,86.1759,True
BEBOP-4 AB b,BEBOP-4 A,Radial Velocity,2025.0,1823.5,8358.8871041,,,234.294,False
KMT-2023-BLG-0548L b,KMT-2023-BLG-0548L,Microlensing,2025.0,,1086.97315194,,,6830.0,False
KMT-2023-BLG-0830L b,KMT-2023-BLG-0830L,Microlensing,2025.0,,17.79839079,,,7250.0,False
KMT-2023-BLG-0949L b,KMT-2023-BLG-0949L,Microlensing,2025.0,,1900.61387386,,,6060.0,False
KMT-2024-BLG-1281L b,KMT-2024-BLG-1281L,Microlensing,2025.0,,19.06970442,,,7180.0,False
KMT-2024-BLG-2059L b,KMT-2024-BLG-2059L,Microlensing,2025.0,,6.99222495,,,6070.0,False
KMT-2024-BLG-2242L b,KMT-2024-BLG-2242L,Microlensing,2025.0,,13.98444991,,,7620.0,False
TOI-1422 c,TOI-1422,Radial Velocity,2025.0,34.5633,14.0,2.61,628.0,155.141,False
TOI-1472 c,TOI-1472,Radial Velocity,2025.0,15.5381747,21.13,3.334,662.0,121.84,False
TOI-6041 c,TOI-6041,Radial Velocity,2025.0,88.0,77.9,,403.5,72.4731,False
V2376 Ori b,V2376 Ori,Imaging,2025.0,,6356.56814,87.20586985,2100.0,,False
HD 128717 b,HD 128717,Astrometry,2025.0,3420.0,6293.0024586,,,73.636,False
NGTS-34 b,NGTS-34,Transit,2025.0,43.12655,19.1,3.65,624.0,120.475,False
KMT-2024-BLG-1005L b,KMT-2024-BLG-1005L,Microlensing,2025.0,,6674.396547,,,6950.0,False
TOI-1266 d,TOI-1266,Transit Timing Variations,2025.0,32.509,3.68,,288.0,36.0118,True
BD+05 4868 A b,BD+05 4868 A,Transit,2025.0,1.271869,6.2,,1820.0,43.5687,False
ZTF J1230-2655 b,ZTF J1230-2655,Transit,2025.0,0.23597766,7024.0077947,13.78704626,,186.69,False
ZTF J1828+2308 b,ZTF J1828+2308,Transit,2025.0,0.1120067,6356.56814,11.13051784,,201.827,False
KMT-2019-BLG-0578L b,KMT-2019-BLG-0578L,Microlensing,2025.0,,381.3940884,,,7300.0,False
KMT-2021-BLG-0736L b,KMT-2021-BLG-0736L,Microlensing,2025.0,,21.0,,,7000.0,False
G 268-110 b,G 268-110,Radial Velocity,2025.0,1.43263,1.52,,534.0,,False
G 192-15 b,G 192-15,Radial Velocity,2025.0,2.27476,1.03,,453.6,9.53114,False
G 192-15 c,G 192-15,Radial Velocity,2025.0,1219.0,14.3,,55.9,9.53114,False
G 261-6 b,G 261-6,Radial Velocity,2025.0,5.4536,1.37,,322.3,10.6267,False
Gl 410 b,Gl 410,Radial Velocity,2025.0,6.02,8.4,,,11.9324,False
Kepler-139 f,Kepler-139,Transit Timing Variations,2025.0,355.0,36.0,,,391.038,False
TOI-771 c,TOI-771,Radial Velocity,2025.0,7.61,2.87,,365.0,25.2788,False
OGLE-2016-BLG-0007L b,OGLE-2016-BLG-0007L,Microlensing,2025.0,14200.0,1.32,,,4300.0,False
AT2021ueyL b,AT2021ueyL,Microlensing,2025.0,4168.69,425.89006538,,,1040.0,False
K2-157 c,K2-157,Radial Velocity,2025.0,25.942,30.8,,587.0,298.373,False
K2-157 d,K2-157,Radial Velocity,2025.0,66.5,23.3,,429.1,298.373,False
HD 35843 b,HD 35843,Radial Velocity,2025.0,9.8991,5.84,,,69.6026,False
TOI-771 b,TOI-771,Transit,2024.0,2.3260155,2.47,1.36,543.0,25.2788,False
TOI-782 b,TOI-782,Transit,2024.0,8.0240015,19.1,2.734,435.0,52.5122,False
HD 73344 b,HD 73344,Transit,2024.0,15.611,10.48,2.884,911.0,35.26,False
TOI-2107 b,TOI-2107,Transit,2024.0,2.4545467,263.79757781,13.57407563,1397.0,236.705,False
TOI-2120 b,TOI-2120,Transit,2024.0,5.7998164,6.8,2.122,384.0,32.1755,False
TOI-2128 b,TOI-2128,Transit,2024.0,16.34136,4.5,2.08874836,780.53,36.578,False
TOI-1301.01,TOI-1301,Transit,2024.0,6.096407209,,2.477,,90.8693,False
TOI-1347 b,TOI-1347,Transit,2024.0,0.84742346,11.1,1.8,1400.0,147.476,False
TOI-1347 c,TOI-1347,Transit,2024.0,4.841962,6.4,1.6,1000.0,147.476,False
TOI-1386 b,TOI-1386,Transit,2024.0,25.8401,45.8,6.2163865,615.03,146.858,False
TOI-1410.01,TOI-1410,Transit,2024.0,1.21687,12.5,3.10083009,1236.7,72.7512,False
TOI-1437 b,TOI-1437,Transit,2024.0,18.840942,9.6,2.24,,103.297,False
TOI-1439 b,TOI-1439,Transit,2024.0,27.644,38.5,4.2427861,748.4,230.306,False
TOI-1443 b,TOI-1443,Transit,2024.0,23.540678,30.0,2.30381001,520.66,85.8034,False
TOI-1448 b,TOI-1448,Transit,2024.0,8.112245,19.5,2.749,426.0,73.3345,False
TOI-1450 A b,TOI-1450 A,Transit,2024.0,2.0439274,1.258,1.13,722.0,22.4467,False
TOI-1451 b,TOI-1451,Transit,2024.0,16.537944,15.2,2.61143902,723.33,91.9362,False
TOI-1467 b,TOI-1467,Transit,2024.0,5.97114713,,1.92,,37.4418,False
TOI-1472 b,TOI-1472,Transit,2024.0,6.36338574,18.05,4.058,891.0,121.84,False
TOI-1630.01,TOI-1630,Transit,2024.0,12.055734733,,2.417,,66.0929,False
TOI-1659.01,TOI-1659,Transit,2024.0,5.877556328,,2.255,,122.494,False
TOI-1669 c,TOI-1669,Transit,2024.0,2.6800535,13.0,2.2963977,1285.16,111.276,False
TOI-1683.01,TOI-1683,Transit,2024.0,3.0575356,,2.6382,929.25,51.1884,False
TOI-1691 b,TOI-1691,Transit,2024.0,16.736888935,,3.66,,111.445,False
TOI-1716.01,TOI-1716,Transit,2024.0,8.082376554,,3.143,,104.158,False
TOI-1723 b,TOI-1723,Transit,2024.0,13.727012643,,3.435,,100.727,False
TOI-1739 b,TOI-1739,Transit,2024.0,8.303341406,,1.946,,70.9819,False
TOI-1742 b,TOI-1742,Transit,2024.0,21.269084,9.7,2.36507598,694.09,72.8871,False
TOI-1744.01,TOI-1744,Transit,2024.0,22.341702927,,2.68,,114.39,False
TOI-1751 b,TOI-1751,Transit,2024.0,37.46852,19.5,2.9507845,651.64,113.335,False
TOI-1753 b,TOI-1753,Transit,2024.0,5.3846104,16.6,2.47852533,1005.43,226.671,False
TOI-1758 b,TOI-1758,Transit,2024.0,20.705074685,,3.62,,96.6215,False
TOI-1768.01,TOI-1768,Transit,2024.0,7.337703649,,3.453,,157.597,False
TOI-1772.01,TOI-1772,Transit,2024.0,8.054246874,,2.905,,97.7562,False
TOI-815 b,TOI-815,Transit,2024.0,11.197259,7.6,2.94,686.0,59.7117,False
TOI-871 b,TOI-871,Transit,2024.0,14.362565,,1.664,621.0,68.0473,False
TOI-880.02,TOI-880,Transit,2024.0,2.57571,,2.19,1085.0,60.6679,False
TOI-907.01,TOI-907,Transit,2024.0,4.5849129,,9.6158851,1846.6,312.529,False
TOI-1135 b,TOI-1135,Transit,2024.0,8.0277327,58.79825529,9.91994792,1171.0,114.048,False
TOI-1173 b,TOI-1173,Transit,2024.0,7.06466,27.4,9.19,868.0,132.353,False
TOI-1174 b,TOI-1174,Transit,2024.0,8.953487683,,2.562,,94.6375,False
TOI-1180 b,TOI-1180,Transit,2024.0,9.686760378,,3.072,,72.0238,False
TOI-1184 b,TOI-1184,Transit,2024.0,5.748433803,,2.39,,58.5946,False
TOI-1199 b,TOI-1199,Transit,2024.0,3.671463,75.96098927,10.5140239,1486.0,248.427,False
TOI-1244 b,TOI-1244,Transit,2024.0,6.400316483,,2.467,,102.551,False
TOI-1248 b,TOI-1248,Transit,2024.0,4.3601561,27.4,6.8084859,952.09,168.735,False
TOI-1249 b,TOI-1249,Transit,2024.0,13.079151,11.9,3.2710301,726.89,139.49,False
TOI-1269 b,TOI-1269,Transit,2024.0,4.2529913,6.4,2.40144286,1004.9,172.138,False
TOI-1273 b,TOI-1273,Transit,2024.0,4.631296,70.55790635,11.09689089,1211.0,177.118,False
TOI-1279 b,TOI-1279,Transit,2024.0,9.61419,10.6,2.66146528,759.0,107.055,False
TOI-1294 b,TOI-1294,Transit,2024.0,3.915292,63.9,10.12369881,1392.74,332.648,False
TOI-1295 b,TOI-1295,Transit,2024.0,3.1968838,451.31633794,15.69257298,2360.0,388.227,False
TOI-128.01,TOI-128,Transit,2024.0,4.9404681,,2.21898,1344.51,68.4727,False
TOI-238 b,TOI-238,Transit,2024.0,1.273099,3.37,1.559,1378.0,80.5407,False
TOI-260 b,TOI-260,Transit,2024.0,13.475853,4.23,1.71,493.0,20.1852,False
TOI-286 b,TOI-286,Transit,2024.0,4.5117244,4.53,1.42,979.0,59.2293,False
TOI-286 c,TOI-286,Transit,2024.0,39.361826,3.72,1.88,475.0,59.2293,False
TOI-329 b,TOI-329,Transit,2024.0,5.70439,40.4,4.94057819,1213.02,284.388,False
TOI-406.01,TOI-406,Transit,2024.0,13.175682,6.57,2.08,368.0,31.0597,False
TOI-406 c,TOI-406,Transit,2024.0,3.307441,2.08,1.32,584.0,31.0597,False
TOI-480 b,TOI-480,Transit,2024.0,6.866196,20.8,2.85372018,1198.94,54.5306,False
TOI-654.01,TOI-654,Transit,2024.0,1.527561,8.71,2.378,794.0,57.7553,False
TOI-663 b,TOI-663,Transit,2024.0,2.598902,4.45,2.27,674.0,64.2308,False
TOI-663 c,TOI-663,Transit,2024.0,4.6955507,3.65,2.26,553.0,64.2308,False
TOI-663 d,TOI-663,Transit,2024.0,7.1027268,5.2,1.92,482.0,64.2308,False
TOI-757 b,TOI-757,Transit,2024.0,17.46819,10.5,2.5,641.0,60.3418,False
TOI-762 A b,TOI-762 A,Transit,2024.0,3.4716826,79.77493016,8.33948164,555.4,98.4458,False
TOI-5301 b,TOI-5301,Transit,2024.0,5.858858,1182.32167404,13.09208946,1648.0,629.161,False
TOI-5319 b,TOI-5319,Transit,2024.0,4.07853,,2.83,695.0,61.171,False
TOI-5388.01,TOI-5388,Transit,2024.0,2.5946748,2.2,0.99,488.0,18.5226,False
TOI-4153 b,TOI-4153,Transit,2024.0,4.6174141,365.50266805,16.11851425,1669.0,423.84,False
TOI-4336 A b,TOI-4336 A,Transit,2024.0,16.336351,3.33,2.137,309.4,22.5455,True
TOI-4379 b,TOI-4379,Transit,2024.0,3.25352,353.74301699,16.69017226,,645.158,False
TOI-4438 b,TOI-4438,Transit,2024.0,7.44628,5.4,2.52,435.0,30.0346,False
TOI-4443.01,TOI-4443,Transit,2024.0,1.8498567,,1.7193265,1638.82,56.0739,False
TOI-4495 c,TOI-4495,Transit,2024.0,5.18553,23.2,4.03,1365.0,132.214,False
TOI-4504 c,TOI-4504,Transit,2024.0,82.97213,1197.32317485,11.09689089,,342.605,False
TOI-4504 b,TOI-4504,Transit,2024.0,2.42614,,2.691,,342.605,False
TOI-4515 b,TOI-4515,Transit,2024.0,15.266446,637.0,12.17,705.0,193.499,False
TOI-4559 b,TOI-4559,Transit,2024.0,3.965991,,1.415,554.16,31.6354,False
TOI-4602.01,TOI-4602,Transit,2024.0,3.9812091,,2.550449,1380.27,63.0637,False
TOI-4633 c,TOI-4633,Transit,2024.0,271.9445,123.0,3.2,,95.2016,False
TOI-4638.01,TOI-4638,Transit,2024.0,10.283918787,,2.933,,168.248,False
TOI-2981 b,TOI-2981,Transit,2024.0,3.601501,638.0,13.4,1358.0,527.789,False
TOI-3071 b,TOI-3071,Transit,2024.0,1.266938,68.2,7.16,2155.0,485.219,False
NGTS-27 b,NGTS-27,Transit,2024.0,3.3704181,188.47224535,15.64773706,1783.0,942.122,False
TOI-3261 b,TOI-3261,Transit,2024.0,0.8831331,30.3,3.82,1722.0,300.141,False
TOI-3321 b,TOI-3321,Transit,2024.0,3.6525145,176.07693748,15.55806521,1616.0,285.895,False
TOI-3353.01,TOI-3353,Transit,2024.0,4.6657965,,2.6667555,1264.36,78.7577,False
TOI-3568 b,TOI-3568,Transit,2024.0,4.417965,26.4,5.3,899.0,197.906,False
TOI-3894 b,TOI-3894,Transit,2024.0,4.33454,260.61929374,15.27784069,1531.0,417.365,False
TOI-3919 b,TOI-3919,Transit,2024.0,7.433234,1233.17421916,12.31866979,1198.0,604.591,False
TOI-2211.01,TOI-2211,Transit,2024.0,3.092686757,,1.561,,70.2932,False
TOI-2266 b,TOI-2266,Transit,2024.0,2.326318,,1.54,550.0,51.6004,False
TOI-2274 b,TOI-2274,Transit,2024.0,2.67963,,2.45,771.46,48.876,False
TOI-2295 b,TOI-2295,Transit,2024.0,30.033302,278.09985612,16.47720163,747.0,126.279,False
TOI-2368 b,TOI-2368,Transit,2024.0,5.1750073,206.58846455,10.83908434,1000.0,210.915,False
TOI-2374 b,TOI-2374,Transit,2024.0,4.31361,56.64,6.81,885.0,134.655,False
TOI-2379 b,TOI-2379,Transit,2024.0,5.4693827,1830.69162432,11.72459381,624.0,211.247,False
TOI-2384 b,TOI-2384,Transit,2024.0,2.13570304,624.85064816,11.48920522,889.7,191.51,False
TOI-2420 b,TOI-2420,Transit,2024.0,5.842641,294.62693329,15.02003414,1571.6,435.174,False
TOI-2447 b,TOI-2447,Transit,2024.0,69.33684,124.90656395,9.60609646,414.0,148.987,False
TOI-2458 b,TOI-2458,Transit,2024.0,3.73659,13.31,2.83,1509.4,112.958,False
TOI-2485 b,TOI-2485,Transit,2024.0,11.23479,766.60211768,12.1393261,1134.0,397.953,False
TOI-2529 b,TOI-2529,Transit,2024.0,64.5949,743.71847238,11.54525012,636.0,296.271,False
TOI-2537 b,TOI-2537,Transit,2024.0,94.1022,415.40172795,11.25381662,338.0,184.986,False
TOI-2580 b,TOI-2580,Transit,2024.0,3.39775,200.23189641,17.37392009,2410.0,379.253,False
TOI-2714 b,TOI-2714,Transit,2024.0,2.499387,228.0,13.72,1603.0,597.873,False
TOI-2768 b,TOI-2768,Transit,2024.0,1.50801,,2.63,855.0,78.4525,False
TOI-1775 b,TOI-1775,Transit,2024.0,10.2405549,96.0,8.04728896,707.89,149.234,False
TOI-1776 b,TOI-1776,Transit,2024.0,2.799868,1.4,1.21612741,1269.21,44.647,False
TOI-1777.01,TOI-1777,Transit,2024.0,14.650111974,,2.246,,79.7665,False
HD 77946 b,HD 77946,Transit,2024.0,6.527363,10.9,2.89646124,1128.86,99.451,False
TOI-1782.01,TOI-1782,Transit,2024.0,4.987641028,,2.368,,95.2649,False
TOI-1782.02,TOI-1782,Transit,2024.0,1.829024227,,1.839,,95.2649,False
TOI-1794 b,TOI-1794,Transit,2024.0,8.765528,8.7,3.29701268,992.91,155.791,False
TOI-1798.01,TOI-1798,Transit,2024.0,8.021522331,,2.448,,113.181,False
TOI-1798.02,TOI-1798,Transit,2024.0,0.437811822,,1.464,,113.181,False
TOI-1799 b,TOI-1799,Transit,2024.0,7.094570865,,1.642,,62.1274,False
