timestamp,ground_station_id,ground_station_name,region,signal_strength_dbm,antenna_azimuth_deg,antenna_elevation_deg,data_rate_mbps,cpu_usage_pct,memory_usage_pct,disk_io_mbps,temperature_celsius,status
2026-04-01T08:15:00Z,GS-01,Geneva Prime,Europe,-53.57,125.14,75.3,88.99,35.07,60.69,37.11,26.95,Online
2026-04-01T08:15:00Z,GS-06,Tanegashima,Asia Pacific,-53.45,125.56,70.22,69.71,52.43,76.46,80.83,30.24,Online
2026-04-01T08:20:00Z,GS-01,Geneva Prime,Europe,-62.74,127.75,73.28,76.02,39.21,52.37,84.91,33.88,Online
2026-04-01T08:20:00Z,GS-06,Tanegashima,Asia Pacific,-55.15,124.5,73.99,53.1,55.6,59.38,72.78,36.23,Online
2026-04-01T08:25:00Z,GS-01,Geneva Prime,Europe,-55.52,124.75,73.34,134.45,46.36,48.49,116.77,30.55,Online
2026-04-01T08:25:00Z,GS-06,Tanegashima,Asia Pacific,-31.9,128.41,73.3,138.43,81.96,66.82,99.39,30.28,Online
2026-04-01T08:30:00Z,GS-01,Geneva Prime,Europe,-69.65,129.56,73.13,87.89,33.54,63.39,162.5,30.05,Online
2026-04-01T08:30:00Z,GS-06,Tanegashima,Asia Pacific,-59.64,130.32,73.64,113.57,32.25,63.43,72.51,33.13,Online
2026-04-01T08:35:00Z,GS-01,Geneva Prime,Europe,-42.19,133.93,74.56,109.77,47.33,57.17,93.54,31.31,Online
2026-04-01T08:35:00Z,GS-06,Tanegashima,Asia Pacific,-57.47,131.39,71.38,134.2,60.81,59.06,10.0,30.84,Online
2026-04-01T08:40:00Z,GS-01,Geneva Prime,Europe,-40.55,129.95,70.98,84.86,55.09,64.37,70.44,31.31,Online
2026-04-01T08:40:00Z,GS-06,Tanegashima,Asia Pacific,-65.88,128.16,76.21,90.33,59.61,72.17,119.93,31.21,Online
2026-04-01T08:45:00Z,GS-01,Geneva Prime,Europe,-53.94,131.2,70.75,109.73,30.85,69.5,61.42,32.26,Online
2026-04-01T08:45:00Z,GS-06,Tanegashima,Asia Pacific,-55.75,130.73,73.73,85.75,55.46,49.23,85.06,34.86,Online
2026-04-01T08:50:00Z,GS-01,Geneva Prime,Europe,-75.0,131.14,73.15,105.39,49.21,63.91,105.39,33.72,Online
2026-04-01T08:50:00Z,GS-06,Tanegashima,Asia Pacific,-53.85,132.02,73.46,157.0,43.41,52.2,124.28,31.87,Online
2026-04-01T08:55:00Z,GS-01,Geneva Prime,Europe,-92.59,135.44,70.6,97.28,48.98,61.52,108.38,31.5,Online
2026-04-01T08:55:00Z,GS-06,Tanegashima,Asia Pacific,-52.3,133.23,73.15,118.46,33.77,68.69,58.56,33.36,Online
2026-04-01T09:00:00Z,GS-01,Geneva Prime,Europe,-54.49,138.68,70.77,89.52,44.77,57.57,112.0,29.82,Online
2026-04-01T09:00:00Z,GS-06,Tanegashima,Asia Pacific,-75.81,132.86,73.11,151.32,43.75,58.65,82.8,33.99,Online
2026-04-01T09:05:00Z,GS-01,Geneva Prime,Europe,-73.91,136.73,72.7,115.03,47.27,68.01,10.0,33.35,Online
2026-04-01T09:05:00Z,GS-06,Tanegashima,Asia Pacific,-69.81,132.59,71.77,141.21,43.35,67.62,144.49,34.31,Online
2026-04-01T09:10:00Z,GS-01,Geneva Prime,Europe,-35.4,138.98,70.42,51.94,42.05,53.25,166.84,32.16,Online
2026-04-01T09:10:00Z,GS-06,Tanegashima,Asia Pacific,-58.15,138.6,70.35,150.85,37.53,61.56,50.3,30.44,Online
2026-04-01T09:15:00Z,GS-01,Geneva Prime,Europe,-69.18,138.68,68.92,79.23,28.12,59.34,19.81,33.65,Offline
2026-04-01T09:15:00Z,GS-06,Tanegashima,Asia Pacific,-58.76,135.83,69.16,77.44,48.83,70.72,10.0,32.68,Online
2026-04-01T09:20:00Z,GS-01,Geneva Prime,Europe,-62.4,141.34,69.71,77.44,41.17,53.63,123.04,32.63,Online
2026-04-01T09:20:00Z,GS-06,Tanegashima,Asia Pacific,-31.48,139.88,67.87,54.59,23.36,47.33,90.69,33.36,Online
2026-04-01T09:25:00Z,GS-01,Geneva Prime,Europe,-83.72,143.04,67.81,104.4,64.35,67.17,69.26,31.34,Online
2026-04-01T09:25:00Z,GS-06,Tanegashima,Asia Pacific,-92.28,139.81,68.36,70.38,43.42,60.61,71.01,31.7,Online
2026-04-01T09:30:00Z,GS-01,Geneva Prime,Europe,-57.47,143.38,66.08,142.33,43.82,60.15,108.33,33.11,Online
2026-04-01T09:30:00Z,GS-06,Tanegashima,Asia Pacific,-45.7,143.07,67.04,110.85,31.28,60.87,78.67,32.45,Online
2026-04-01T09:35:00Z,GS-01,Geneva Prime,Europe,-61.93,139.99,66.64,102.79,46.92,51.78,130.63,31.54,Online
2026-04-01T09:35:00Z,GS-06,Tanegashima,Asia Pacific,-45.46,144.6,66.45,153.26,30.68,67.35,120.02,31.83,Online
2026-04-01T09:40:00Z,GS-01,Geneva Prime,Europe,-39.11,144.5,67.78,107.81,43.39,66.49,111.74,30.29,Online
2026-04-01T09:40:00Z,GS-06,Tanegashima,Asia Pacific,-40.43,141.68,69.27,133.8,60.11,56.71,35.77,32.59,Online
2026-04-01T09:45:00Z,GS-01,Geneva Prime,Europe,-64.62,147.81,69.29,141.87,38.25,58.33,12.66,31.78,Online
2026-04-01T09:45:00Z,GS-06,Tanegashima,Asia Pacific,-45.53,149.48,64.2,82.23,44.68,62.24,47.62,33.62,Degraded
2026-04-01T09:50:00Z,GS-01,Geneva Prime,Europe,-67.11,147.47,67.21,100.19,72.91,59.12,76.47,32.51,Online
2026-04-01T09:50:00Z,GS-06,Tanegashima,Asia Pacific,-63.88,150.7,67.24,91.14,53.36,57.33,126.92,33.61,Online
2026-04-01T09:55:00Z,GS-01,Geneva Prime,Europe,-61.61,149.65,62.42,66.2,30.67,61.14,149.3,36.48,Online
2026-04-01T09:55:00Z,GS-06,Tanegashima,Asia Pacific,-50.43,149.75,61.96,83.72,35.55,55.03,73.27,32.42,Online
2026-04-01T10:00:00Z,GS-01,Geneva Prime,Europe,-89.69,151.5,62.85,107.18,69.89,52.64,10.0,32.77,Online
2026-04-01T10:00:00Z,GS-06,Tanegashima,Asia Pacific,-43.49,153.92,62.54,114.9,39.42,59.15,185.77,30.94,Online
2026-04-01T10:05:00Z,GS-01,Geneva Prime,Europe,-56.19,152.19,66.6,102.94,48.7,56.87,90.77,32.75,Online
2026-04-01T10:05:00Z,GS-06,Tanegashima,Asia Pacific,-50.68,150.51,65.18,99.12,58.51,59.59,10.0,35.15,Online
2026-04-01T10:10:00Z,GS-01,Geneva Prime,Europe,-73.59,151.19,62.66,141.23,20.0,80.0,122.24,33.66,Online
2026-04-01T10:10:00Z,GS-06,Tanegashima,Asia Pacific,-60.82,153.07,64.89,119.36,51.67,60.72,72.11,33.1,Online
2026-04-01T10:15:00Z,GS-01,Geneva Prime,Europe,-62.92,156.02,64.46,11.79,52.87,61.56,79.25,32.8,Online
2026-04-01T10:15:00Z,GS-06,Tanegashima,Asia Pacific,-43.14,155.65,61.72,112.21,33.34,48.96,54.93,34.67,Online
2026-04-01T10:20:00Z,GS-01,Geneva Prime,Europe,-45.7,156.03,64.13,115.49,37.3,63.46,112.02,34.57,Online
2026-04-01T10:20:00Z,GS-06,Tanegashima,Asia Pacific,-42.17,156.42,63.38,132.1,44.68,52.95,73.48,32.32,Online
2026-04-01T10:25:00Z,GS-01,Geneva Prime,Europe,-70.13,155.96,60.5,90.76,22.28,61.71,80.05,32.27,Online
2026-04-01T10:25:00Z,GS-06,Tanegashima,Asia Pacific,-50.11,158.13,58.87,77.12,35.77,52.48,113.18,33.2,Online
2026-04-01T10:30:00Z,GS-01,Geneva Prime,Europe,-63.97,153.49,62.75,62.82,45.72,62.22,134.43,31.58,Online
2026-04-01T10:30:00Z,GS-06,Tanegashima,Asia Pacific,-105.29,157.87,65.08,137.17,47.52,56.07,112.28,32.08,Online
2026-04-01T10:35:00Z,GS-01,Geneva Prime,Europe,-52.85,159.76,62.99,182.79,49.71,55.93,78.98,30.94,Online
2026-04-01T10:35:00Z,GS-06,Tanegashima,Asia Pacific,-70.42,157.93,59.82,104.57,35.13,68.97,80.01,33.58,Online
2026-04-01T10:40:00Z,GS-01,Geneva Prime,Europe,-64.92,160.31,61.91,73.99,37.1,57.57,26.17,32.41,Online
2026-04-01T10:40:00Z,GS-06,Tanegashima,Asia Pacific,-67.14,161.75,60.79,105.81,55.21,58.9,95.62,33.48,Online
2026-04-01T10:45:00Z,GS-01,Geneva Prime,Europe,-56.02,160.08,54.77,95.97,62.07,67.41,118.62,35.54,Online
2026-04-01T10:45:00Z,GS-06,Tanegashima,Asia Pacific,-58.67,161.64,58.41,90.52,52.39,69.63,74.42,33.01,Online
2026-04-01T10:50:00Z,GS-01,Geneva Prime,Europe,-59.99,163.7,56.13,31.11,38.39,50.23,59.67,33.5,Online
2026-04-01T10:50:00Z,GS-06,Tanegashima,Asia Pacific,-66.8,165.4,59.67,109.01,52.47,50.89,121.56,33.61,Online
2026-04-01T10:55:00Z,GS-01,Geneva Prime,Europe,-49.94,161.61,55.29,124.54,49.52,52.78,45.21,35.45,Online
2026-04-01T10:55:00Z,GS-06,Tanegashima,Asia Pacific,-77.84,167.04,56.59,119.15,41.06,64.83,58.24,33.52,Online
2026-04-01T11:00:00Z,GS-01,Geneva Prime,Europe,-59.39,163.0,59.25,84.6,42.26,52.05,10.0,33.51,Online
2026-04-01T11:00:00Z,GS-06,Tanegashima,Asia Pacific,-30.0,166.57,57.73,92.11,45.27,64.38,32.77,35.47,Online
2026-04-01T11:05:00Z,GS-01,Geneva Prime,Europe,-49.27,167.69,58.01,100.59,53.07,64.73,65.84,32.97,Online
2026-04-01T11:05:00Z,GS-06,Tanegashima,Asia Pacific,-58.47,169.35,54.65,55.97,46.98,60.41,86.93,34.19,Online
2026-04-01T11:10:00Z,GS-01,Geneva Prime,Europe,-63.35,170.48,53.29,75.15,43.76,46.85,72.97,36.35,Online
2026-04-01T11:10:00Z,GS-06,Tanegashima,Asia Pacific,-59.69,167.96,53.97,81.51,40.5,57.46,131.27,34.69,Online
2026-04-01T11:15:00Z,GS-01,Geneva Prime,Europe,-76.67,169.24,56.85,134.2,63.97,51.88,47.57,32.0,Online
2026-04-01T11:15:00Z,GS-06,Tanegashima,Asia Pacific,-63.51,169.68,57.83,97.72,41.16,61.21,46.59,37.02,Offline
2026-04-01T11:20:00Z,GS-01,Geneva Prime,Europe,-84.11,170.37,59.26,100.2,42.72,57.14,72.78,35.97,Online
2026-04-01T11:20:00Z,GS-06,Tanegashima,Asia Pacific,-93.18,173.07,52.36,92.0,39.85,64.71,16.08,34.6,Online
2026-04-01T11:25:00Z,GS-01,Geneva Prime,Europe,-30.0,168.52,54.94,80.14,50.11,60.15,54.34,34.66,Online
2026-04-01T11:25:00Z,GS-06,Tanegashima,Asia Pacific,-32.93,170.87,56.0,61.2,33.52,63.78,139.36,34.46,Online
2026-04-01T11:30:00Z,GS-01,Geneva Prime,Europe,-64.7,172.5,51.41,118.14,76.88,56.38,61.2,34.35,Online
2026-04-01T11:30:00Z,GS-06,Tanegashima,Asia Pacific,-66.55,172.37,58.12,92.59,40.7,54.82,109.77,33.68,Online
2026-04-01T11:35:00Z,GS-01,Geneva Prime,Europe,-69.74,176.39,56.11,81.99,22.6,68.06,52.61,35.15,Online
2026-04-01T11:35:00Z,GS-06,Tanegashima,Asia Pacific,-89.55,175.54,50.84,121.92,45.17,52.37,63.72,34.99,Online
2026-04-01T11:40:00Z,GS-01,Geneva Prime,Europe,-58.41,176.17,56.57,53.07,64.41,60.83,44.05,31.98,Online
2026-04-01T11:40:00Z,GS-06,Tanegashima,Asia Pacific,-62.84,176.84,52.36,145.33,27.59,59.9,29.9,34.52,Online
2026-04-01T11:45:00Z,GS-01,Geneva Prime,Europe,-46.7,175.41,46.75,105.97,50.24,63.23,129.43,32.38,Online
2026-04-01T11:45:00Z,GS-06,Tanegashima,Asia Pacific,-49.8,178.64,48.4,109.59,38.95,59.35,93.91,33.26,Online
2026-04-01T11:50:00Z,GS-01,Geneva Prime,Europe,-70.14,177.57,49.13,67.43,53.15,50.81,106.65,34.69,Online
2026-04-01T11:50:00Z,GS-06,Tanegashima,Asia Pacific,-85.89,176.14,53.7,70.57,39.43,63.7,111.34,33.62,Online
2026-04-01T11:55:00Z,GS-01,Geneva Prime,Europe,-68.96,181.59,54.13,129.37,78.41,53.53,46.78,34.78,Online
2026-04-01T11:55:00Z,GS-06,Tanegashima,Asia Pacific,-53.72,181.55,51.96,54.91,57.62,52.02,64.64,34.37,Online
2026-04-01T12:00:00Z,GS-01,Geneva Prime,Europe,-30.06,186.22,51.21,94.5,51.41,67.1,67.17,36.69,Online
2026-04-01T12:00:00Z,GS-06,Tanegashima,Asia Pacific,-56.55,181.0,51.33,112.65,55.07,55.06,57.67,32.35,Online
2026-04-01T12:05:00Z,GS-01,Geneva Prime,Europe,-53.41,182.81,50.26,150.23,44.93,65.35,36.33,33.42,Online
2026-04-01T12:05:00Z,GS-06,Tanegashima,Asia Pacific,-49.57,182.95,48.76,97.85,26.79,57.14,115.62,34.86,Online
2026-04-01T12:10:00Z,GS-01,Geneva Prime,Europe,-52.49,182.6,48.71,80.19,53.39,63.37,99.68,33.21,Online
2026-04-01T12:10:00Z,GS-06,Tanegashima,Asia Pacific,-92.3,184.69,47.73,74.12,53.32,56.86,122.4,34.92,Online
2026-04-01T12:15:00Z,GS-01,Geneva Prime,Europe,-49.75,181.02,50.46,107.84,40.57,61.15,10.0,34.6,Online
2026-04-01T12:15:00Z,GS-06,Tanegashima,Asia Pacific,-75.44,181.04,44.99,133.38,37.45,72.27,58.57,31.43,Online
2026-04-01T12:20:00Z,GS-01,Geneva Prime,Europe,-76.75,187.47,47.07,83.55,46.92,64.01,124.7,36.15,Online
2026-04-01T12:20:00Z,GS-06,Tanegashima,Asia Pacific,-65.4,182.35,46.56,107.81,33.43,52.34,93.75,33.9,Online
2026-04-01T12:25:00Z,GS-01,Geneva Prime,Europe,-59.51,184.73,46.27,72.27,55.68,68.28,10.0,32.57,Online
2026-04-01T12:25:00Z,GS-06,Tanegashima,Asia Pacific,-82.45,184.95,46.57,56.51,33.94,51.97,88.29,34.07,Online
2026-04-01T12:30:00Z,GS-01,Geneva Prime,Europe,-70.83,187.85,44.99,91.85,65.08,70.72,28.02,35.19,Online
2026-04-01T12:30:00Z,GS-06,Tanegashima,Asia Pacific,-47.83,185.2,47.72,146.14,31.53,52.66,120.71,34.36,Maintenance
2026-04-01T12:35:00Z,GS-01,Geneva Prime,Europe,-51.73,189.43,46.22,60.21,57.57,69.36,70.82,33.86,Online
2026-04-01T12:35:00Z,GS-06,Tanegashima,Asia Pacific,-82.97,189.78,46.58,98.13,58.49,57.33,102.58,32.4,Online
2026-04-01T12:40:00Z,GS-01,Geneva Prime,Europe,-60.35,189.65,45.24,88.91,43.42,66.61,62.53,31.5,Online
2026-04-01T12:40:00Z,GS-06,Tanegashima,Asia Pacific,-33.76,192.76,42.21,120.69,38.96,62.11,91.77,33.56,Maintenance
2026-04-01T12:45:00Z,GS-01,Geneva Prime,Europe,-71.76,189.87,42.31,75.05,44.19,54.27,107.28,36.12,Online
2026-04-01T12:45:00Z,GS-06,Tanegashima,Asia Pacific,-68.7,191.73,45.15,114.16,45.91,65.94,99.29,32.03,Online
2026-04-01T12:50:00Z,GS-01,Geneva Prime,Europe,-46.96,194.27,41.98,101.14,53.2,58.33,122.92,37.4,Online
2026-04-01T12:50:00Z,GS-06,Tanegashima,Asia Pacific,-71.79,189.74,44.11,121.65,42.23,71.63,26.46,34.9,Online
2026-04-01T12:55:00Z,GS-01,Geneva Prime,Europe,-69.09,197.19,46.85,77.0,38.41,66.88,64.51,33.76,Online
2026-04-01T12:55:00Z,GS-06,Tanegashima,Asia Pacific,-59.62,189.91,42.84,79.31,39.08,71.55,29.74,35.05,Online
2026-04-01T13:00:00Z,GS-01,Geneva Prime,Europe,-64.18,194.44,43.82,110.2,51.85,67.75,66.75,32.88,Online
2026-04-01T13:00:00Z,GS-06,Tanegashima,Asia Pacific,-76.28,193.35,48.13,137.34,28.79,49.42,99.27,34.62,Online
2026-04-01T13:05:00Z,GS-01,Geneva Prime,Europe,-51.77,195.74,41.35,109.84,46.03,42.25,70.81,32.48,Offline
2026-04-01T13:05:00Z,GS-06,Tanegashima,Asia Pacific,-57.37,202.22,42.34,90.59,56.06,63.86,96.8,34.67,Online
2026-04-01T13:10:00Z,GS-01,Geneva Prime,Europe,-30.0,195.24,41.93,72.21,51.67,52.65,63.31,33.28,Online
2026-04-01T13:10:00Z,GS-06,Tanegashima,Asia Pacific,-45.36,199.34,38.49,101.65,36.49,49.93,71.32,33.26,Online
2026-04-01T13:15:00Z,GS-01,Geneva Prime,Europe,-30.0,199.62,37.6,83.06,57.26,76.71,16.56,30.86,Online
2026-04-01T13:15:00Z,GS-06,Tanegashima,Asia Pacific,-31.94,199.53,38.62,116.04,58.36,60.03,93.11,35.07,Online
2026-04-01T13:20:00Z,GS-01,Geneva Prime,Europe,-75.21,200.17,37.89,107.66,34.26,56.74,40.17,34.61,Online
2026-04-01T13:20:00Z,GS-06,Tanegashima,Asia Pacific,-47.12,199.53,39.82,56.54,41.4,59.6,184.83,31.97,Online
2026-04-01T13:25:00Z,GS-01,Geneva Prime,Europe,-38.04,203.24,39.69,152.76,49.47,63.11,77.88,35.43,Online
2026-04-01T13:25:00Z,GS-06,Tanegashima,Asia Pacific,-43.55,200.0,36.49,93.91,35.4,59.49,129.5,32.91,Online
2026-04-01T13:30:00Z,GS-01,Geneva Prime,Europe,-60.64,202.62,40.22,32.59,37.72,61.69,128.0,32.81,Online
2026-04-01T13:30:00Z,GS-06,Tanegashima,Asia Pacific,-88.15,203.74,37.25,64.31,37.51,58.52,55.81,30.23,Degraded
2026-04-01T13:35:00Z,GS-01,Geneva Prime,Europe,-46.54,206.3,39.22,65.87,42.58,59.95,103.95,34.49,Online
2026-04-01T13:35:00Z,GS-06,Tanegashima,Asia Pacific,-71.01,203.91,38.83,143.67,53.45,66.31,83.35,35.61,Online
2026-04-01T13:40:00Z,GS-01,Geneva Prime,Europe,-53.85,203.28,40.13,120.94,39.68,56.16,91.86,34.13,Online
2026-04-01T13:40:00Z,GS-06,Tanegashima,Asia Pacific,-57.04,205.62,40.72,132.15,47.29,67.53,38.7,34.03,Online
2026-04-01T13:45:00Z,GS-01,Geneva Prime,Europe,-32.86,205.81,35.04,80.44,31.92,53.72,65.18,31.27,Degraded
2026-04-01T13:45:00Z,GS-06,Tanegashima,Asia Pacific,-59.77,208.05,34.92,145.58,51.13,68.24,53.69,34.66,Online
2026-04-01T13:50:00Z,GS-01,Geneva Prime,Europe,-76.38,209.28,36.49,116.6,30.89,52.84,103.89,31.9,Online
2026-04-01T13:50:00Z,GS-06,Tanegashima,Asia Pacific,-53.05,204.77,37.84,63.02,51.63,65.01,52.13,34.2,Online
2026-04-01T13:55:00Z,GS-01,Geneva Prime,Europe,-56.09,207.67,33.55,41.12,49.2,47.48,83.81,32.87,Online
2026-04-01T13:55:00Z,GS-06,Tanegashima,Asia Pacific,-49.81,208.15,34.91,121.96,49.02,62.53,98.77,30.96,Online
2026-04-01T14:00:00Z,GS-01,Geneva Prime,Europe,-48.65,211.22,32.97,92.68,44.53,58.92,93.35,35.34,Online
2026-04-01T14:00:00Z,GS-06,Tanegashima,Asia Pacific,-43.77,207.38,36.24,139.87,49.64,68.73,160.49,34.73,Online
2026-04-01T14:05:00Z,GS-01,Geneva Prime,Europe,-56.26,213.34,34.73,100.72,40.78,72.51,47.26,35.43,Online
2026-04-01T14:05:00Z,GS-06,Tanegashima,Asia Pacific,-52.5,208.45,35.17,37.0,52.51,67.08,56.31,33.31,Degraded
2026-04-01T14:10:00Z,GS-01,Geneva Prime,Europe,-30.69,211.49,31.76,144.45,95.0,60.03,120.46,35.07,Online
2026-04-01T14:10:00Z,GS-06,Tanegashima,Asia Pacific,-71.14,211.53,36.34,150.55,51.75,52.96,159.48,32.26,Online
2026-04-01T14:15:00Z,GS-01,Geneva Prime,Europe,-65.03,214.43,36.44,125.62,49.98,63.71,81.74,33.83,Online
2026-04-01T14:15:00Z,GS-06,Tanegashima,Asia Pacific,-97.94,213.16,33.82,65.47,49.64,58.36,150.22,35.35,Online
2026-04-01T14:20:00Z,GS-01,Geneva Prime,Europe,-66.99,214.7,32.64,86.45,47.34,53.93,34.78,33.85,Offline
2026-04-01T14:20:00Z,GS-06,Tanegashima,Asia Pacific,-50.56,213.39,34.58,81.05,48.04,66.56,78.66,33.6,Online
2026-04-01T14:25:00Z,GS-01,Geneva Prime,Europe,-67.75,215.86,31.85,77.6,42.88,47.61,60.35,32.41,Online
2026-04-01T14:25:00Z,GS-06,Tanegashima,Asia Pacific,-63.84,215.77,32.14,114.38,55.49,54.8,31.87,31.28,Online
2026-04-01T14:30:00Z,GS-01,Geneva Prime,Europe,-67.31,216.8,30.2,61.12,39.53,61.45,103.8,31.92,Online
2026-04-01T14:30:00Z,GS-06,Tanegashima,Asia Pacific,-66.19,215.65,31.67,74.55,51.88,45.71,65.61,33.21,Online
2026-04-01T14:35:00Z,GS-01,Geneva Prime,Europe,-57.24,224.14,31.92,69.88,43.85,45.79,76.78,31.43,Online
2026-04-01T14:35:00Z,GS-06,Tanegashima,Asia Pacific,-46.27,217.65,30.99,80.93,93.58,57.43,153.3,33.9,Online
2026-04-01T14:40:00Z,GS-01,Geneva Prime,Europe,-52.77,220.74,31.5,42.17,41.65,66.76,78.04,30.49,Online
2026-04-01T14:40:00Z,GS-06,Tanegashima,Asia Pacific,-60.79,223.41,33.21,98.14,56.42,57.07,11.85,31.21,Online
2026-04-01T14:45:00Z,GS-01,Geneva Prime,Europe,-36.56,220.7,29.73,91.0,67.85,73.01,168.75,32.27,Online
2026-04-01T14:45:00Z,GS-06,Tanegashima,Asia Pacific,-55.57,218.22,33.17,64.97,47.6,51.22,56.45,31.26,Online
2026-04-01T14:50:00Z,GS-01,Geneva Prime,Europe,-69.12,221.42,28.64,125.0,31.74,61.76,128.72,31.65,Online
2026-04-01T14:50:00Z,GS-06,Tanegashima,Asia Pacific,-70.77,222.04,32.09,105.82,38.63,63.87,35.91,33.45,Online
2026-04-01T14:55:00Z,GS-01,Geneva Prime,Europe,-53.87,223.13,27.58,73.4,51.42,69.83,54.51,33.02,Online
2026-04-01T14:55:00Z,GS-06,Tanegashima,Asia Pacific,-91.31,222.58,29.19,72.71,33.76,54.66,91.69,32.05,Degraded
2026-04-01T15:00:00Z,GS-01,Geneva Prime,Europe,-93.57,220.76,27.57,113.73,20.0,56.0,58.95,34.33,Online
2026-04-01T15:00:00Z,GS-06,Tanegashima,Asia Pacific,-65.78,225.77,29.07,36.08,54.22,61.72,100.33,38.13,Online
2026-04-01T15:05:00Z,GS-01,Geneva Prime,Europe,-91.26,229.7,27.75,108.62,44.45,56.61,57.21,32.64,Online
2026-04-01T15:05:00Z,GS-06,Tanegashima,Asia Pacific,-82.76,227.75,27.5,66.1,39.6,70.06,58.59,32.69,Online
2026-04-01T15:10:00Z,GS-01,Geneva Prime,Europe,-70.96,229.02,29.25,155.46,42.89,65.35,83.92,34.0,Online
2026-04-01T15:10:00Z,GS-06,Tanegashima,Asia Pacific,-70.78,228.99,27.49,98.07,84.95,62.02,75.35,32.38,Online
2026-04-01T15:15:00Z,GS-01,Geneva Prime,Europe,-36.33,230.72,29.18,86.33,34.33,67.64,115.04,34.17,Online
2026-04-01T15:15:00Z,GS-06,Tanegashima,Asia Pacific,-69.06,228.29,24.17,88.23,56.96,56.27,105.62,31.67,Online
2026-04-01T15:20:00Z,GS-01,Geneva Prime,Europe,-55.14,227.7,27.19,10.27,42.76,46.96,128.24,33.02,Online
2026-04-01T15:20:00Z,GS-06,Tanegashima,Asia Pacific,-53.0,233.04,25.12,152.42,56.19,58.11,125.42,30.2,Online
2026-04-01T15:25:00Z,GS-01,Geneva Prime,Europe,-72.37,230.03,25.55,68.3,59.68,57.93,94.1,30.9,Online
2026-04-01T15:25:00Z,GS-06,Tanegashima,Asia Pacific,-87.31,231.79,22.78,97.94,28.58,75.9,116.45,31.91,Online
2026-04-01T15:30:00Z,GS-01,Geneva Prime,Europe,-41.04,230.81,27.29,105.99,48.17,70.18,109.3,32.09,Online
2026-04-01T15:30:00Z,GS-06,Tanegashima,Asia Pacific,-84.82,230.58,25.95,102.8,31.44,79.29,140.66,32.56,Online
2026-04-01T15:35:00Z,GS-01,Geneva Prime,Europe,-58.92,233.33,23.9,102.32,48.09,50.07,93.37,31.31,Online
2026-04-01T15:35:00Z,GS-06,Tanegashima,Asia Pacific,-88.62,232.03,24.98,156.63,51.68,49.32,99.44,29.23,Online
2026-04-01T15:40:00Z,GS-01,Geneva Prime,Europe,-43.76,234.06,25.24,139.77,29.55,48.82,56.66,33.0,Online
2026-04-01T15:40:00Z,GS-06,Tanegashima,Asia Pacific,-82.79,229.34,24.52,116.55,59.4,56.29,63.54,33.17,Online
2026-04-01T15:45:00Z,GS-01,Geneva Prime,Europe,-88.05,235.47,25.44,113.48,38.88,60.28,10.0,30.35,Online
2026-04-01T15:45:00Z,GS-06,Tanegashima,Asia Pacific,-53.2,234.29,25.17,113.41,40.89,61.36,41.49,31.02,Online
2026-04-01T15:50:00Z,GS-01,Geneva Prime,Europe,-50.85,237.81,23.53,106.73,53.58,43.6,126.36,30.72,Online
2026-04-01T15:50:00Z,GS-06,Tanegashima,Asia Pacific,-53.62,239.89,21.95,78.72,41.54,53.73,149.4,29.94,Online
2026-04-01T15:55:00Z,GS-01,Geneva Prime,Europe,-68.33,239.16,21.95,88.13,48.81,57.34,76.26,30.32,Online
2026-04-01T15:55:00Z,GS-06,Tanegashima,Asia Pacific,-82.72,239.39,27.86,100.55,47.7,65.54,29.23,33.67,Online
2026-04-01T16:00:00Z,GS-01,Geneva Prime,Europe,-56.97,243.26,22.55,154.54,54.3,64.42,89.36,30.63,Online
2026-04-01T16:00:00Z,GS-06,Tanegashima,Asia Pacific,-41.99,240.28,20.09,66.48,42.77,62.48,77.74,32.83,Online
2026-04-01T16:05:00Z,GS-01,Geneva Prime,Europe,-89.27,241.54,20.06,122.79,43.87,63.36,45.44,32.81,Online
2026-04-01T16:05:00Z,GS-06,Tanegashima,Asia Pacific,-44.37,242.42,23.44,117.4,36.52,66.84,145.98,32.49,Online
2026-04-01T16:10:00Z,GS-01,Geneva Prime,Europe,-70.94,243.22,20.8,117.17,50.41,45.04,33.53,30.35,Online
2026-04-01T16:10:00Z,GS-06,Tanegashima,Asia Pacific,-64.51,240.08,24.17,107.54,42.67,53.95,121.95,33.25,Online
2026-04-01T16:15:00Z,GS-01,Geneva Prime,Europe,-67.25,242.53,24.08,89.26,43.33,65.92,10.0,32.63,Online
2026-04-01T16:15:00Z,GS-06,Tanegashima,Asia Pacific,-58.91,242.93,22.92,98.87,24.23,71.96,81.65,31.32,Online
2026-04-01T16:20:00Z,GS-01,Geneva Prime,Europe,-45.73,242.96,23.76,91.97,55.16,42.98,76.04,29.63,Online
2026-04-01T16:20:00Z,GS-06,Tanegashima,Asia Pacific,-53.52,245.94,21.4,78.63,43.67,52.83,113.68,29.98,Online
2026-04-01T16:25:00Z,GS-01,Geneva Prime,Europe,-103.6,245.5,20.46,51.06,30.15,60.88,133.15,30.89,Online
2026-04-01T16:25:00Z,GS-06,Tanegashima,Asia Pacific,-69.1,247.16,21.62,79.16,31.15,45.99,64.4,30.65,Online
2026-04-01T16:30:00Z,GS-01,Geneva Prime,Europe,-61.45,246.67,20.39,118.25,29.19,66.21,39.91,29.17,Online
